,city,year,weekofyear,week_start_date,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,station_avg_temp_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
592,sj,2001,38,2001-09-17,0.1342857,10.01,301.07,301.092857143,296.7,298.8,12.9,77.2357142857,10.01,18.1757142857,28.0857142857,33.3,23.9,56.8,55
593,sj,2001,39,2001-09-24,0.2469286,84.76,300.738571429,300.785714286,296.437142857,298.7,19.69,77.55571428569999,84.76,17.9014285714,27.971428571399997,32.8,23.9,15.8,54
594,sj,2001,40,2001-10-01,0.1799714,20.8,301.255714286,301.278571429,296.957142857,299.1,16.4,77.63,20.8,18.4757142857,29.228571428600002,34.4,24.4,6.6,62
595,sj,2001,41,2001-10-08,0.2125857,27.82,300.93,300.8,296.917142857,299.0,42.3,78.8914285714,27.82,18.3971428571,28.4,33.3,23.9,32.0,64
596,sj,2001,42,2001-10-15,0.163,91.83,300.325714286,300.3,296.397142857,297.8,53.0,79.27,91.83,17.8771428571,26.8571428571,32.2,22.8,67.6,56
597,sj,2001,43,2001-10-22,0.22282860000000002,39.7,300.258571429,300.3,296.53,298.4,25.68,80.13142857140001,39.7,18.0114285714,27.9142857143,32.2,22.8,15.0,65
598,sj,2001,44,2001-10-29,0.1600286,0.49,300.391428571,300.421428571,296.687142857,298.2,21.91,80.27,0.49,18.1557142857,27.9428571429,31.1,24.4,11.3,71
599,sj,2001,45,2001-11-05,0.09162857,28.03,300.062857143,300.142857143,295.32428571400004,297.6,17.86,75.4242857143,28.03,16.7514285714,26.728571428600002,32.2,20.0,36.7,75
600,sj,2001,46,2001-11-12,0.2132,287.55,299.42,299.435714286,295.875714286,297.2,133.93,81.0814285714,287.55,17.3085714286,26.5857142857,33.3,22.2,96.0,71
601,sj,2001,47,2001-11-19,0.2337,45.8,299.345714286,299.728571429,295.56,297.3,18.9,79.8614285714,45.8,16.9728571429,26.528571428600003,31.1,22.8,2.9,72
602,sj,2001,48,2001-11-26,0.1987,9.43,298.91,298.964285714,293.951428571,296.7,7.81,74.3442857143,9.43,15.4142857143,26.342857142899998,29.4,22.8,4.4,47
603,sj,2001,49,2001-12-03,0.0865,43.91,298.245714286,298.257142857,293.23571428599996,295.1,13.2,74.0385714286,43.91,14.771428571400001,25.285714285700003,31.1,20.6,44.0,27
604,sj,2001,50,2001-12-10,0.1787714,31.01,299.05714285700003,299.05,295.758571429,297.5,33.78,82.1671428571,31.01,17.1914285714,26.3142857143,29.4,22.8,87.8,35
605,sj,2001,51,2001-12-17,0.05045714,91.66,298.43142857099997,298.35,295.511428571,296.8,100.6,84.01,91.66,16.92,25.6,29.4,22.8,80.3,25
606,sj,2001,52,2001-12-24,0.19651110000000002,72.18,298.42714285700004,298.5,295.797142857,296.8,35.2,85.5142857143,72.18,17.2342857143,25.6714285714,30.0,22.8,106.2,19
607,sj,2002,1,2002-01-01,0.1423286,0.0,298.955714286,299.1,294.481428571,297.1,2.5,76.4342857143,0.0,15.81,25.528571428600003,30.0,20.6,24.9,37
608,sj,2002,2,2002-01-08,0.17781670000000002,0.0,298.452857143,298.507142857,294.841428571,296.8,13.8,80.5728571429,0.0,16.178571428599998,25.4571428571,29.4,21.7,13.7,38
609,sj,2002,3,2002-01-15,0.15628570000000003,0.0,298.551428571,298.55714285700003,294.145714286,296.2,1.21,76.7342857143,0.0,15.5185714286,25.3285714286,29.4,21.1,2.9,34
610,sj,2002,4,2002-01-22,0.14622860000000001,0.0,298.315714286,298.51428571400004,294.212857143,297.1,12.44,78.0785714286,0.0,15.5514285714,26.214285714299997,30.6,22.2,19.1,26
611,sj,2002,5,2002-01-29,0.14622860000000001,0.0,298.2,298.35,293.847142857,296.3,10.8,76.92,0.0,15.1871428571,25.657142857100002,29.4,21.7,38.1,19
612,sj,2002,6,2002-02-05,0.10972860000000001,0.0,297.722857143,297.814285714,293.344285714,296.3,24.0,76.7228571429,0.0,14.7342857143,24.971428571399997,28.9,20.6,21.1,18
613,sj,2002,7,2002-02-12,0.1978,0.0,297.988571429,298.064285714,293.36571428599996,295.6,3.6,75.5771428571,0.0,14.7542857143,25.4142857143,29.4,20.6,4.3,22
614,sj,2002,8,2002-02-19,0.17731429999999998,0.0,298.101428571,298.242857143,293.54571428599996,296.1,3.9,75.9328571429,0.0,14.931428571400001,25.785714285700003,31.7,21.1,6.4,16
615,sj,2002,9,2002-02-26,0.16034289999999998,0.0,297.16571428599997,297.23571428599996,292.0,294.9,12.8,73.1471428571,0.0,13.5928571429,25.2,30.0,21.1,3.3,18
616,sj,2002,10,2002-03-05,0.24998330000000002,0.0,297.09,297.114285714,292.25285714299997,294.0,7.8,74.4271428571,0.0,13.781428571400001,25.4571428571,28.9,20.6,0.6,6
617,sj,2002,11,2002-03-12,0.1894857,40.27,297.592857143,297.728571429,293.081428571,296.3,11.8,76.1685714286,40.27,14.53,25.842857142899998,30.0,22.2,14.1,12
618,sj,2002,12,2002-03-19,0.2480857,0.0,297.98571428599996,298.078571429,293.217142857,295.6,0.6,74.9171428571,0.0,14.628571428599999,25.785714285700003,30.0,20.6,6.5,6
619,sj,2002,13,2002-03-26,0.32092859999999995,0.0,298.275714286,298.478571429,293.542857143,296.3,2.2,75.2157142857,0.0,14.97,26.7571428571,32.8,22.2,0.6,6
620,sj,2002,14,2002-04-02,0.1786,49.74,298.08,298.328571429,294.054285714,295.9,17.8,78.5657142857,49.74,15.468571428599999,26.228571428600002,30.6,21.7,7.7,3
621,sj,2002,15,2002-04-09,0.11435710000000002,50.67,298.32285714299996,298.44285714299997,294.831428571,296.2,55.1,81.1414285714,50.67,16.2085714286,27.1142857143,32.2,22.8,15.7,7
622,sj,2002,16,2002-04-16,0.17718570000000003,0.0,297.044285714,297.028571429,292.06142857099996,294.8,22.4,73.84,0.0,13.638571428599999,25.4571428571,30.0,21.7,17.8,6
623,sj,2002,17,2002-04-23,0.11162860000000001,214.76,297.97,298.071428571,295.01,296.4,31.0,83.6571428571,214.76,16.3685714286,25.7,30.6,21.7,69.7,1
624,sj,2002,18,2002-04-30,0.15365710000000002,74.01,298.537142857,298.478571429,295.161428571,296.7,18.0,81.7028571429,74.01,16.5357142857,26.4571428571,30.0,22.8,10.5,3
625,sj,2002,19,2002-05-07,0.17591429999999997,87.81,298.964285714,299.092857143,294.95,297.2,11.0,78.6071428571,87.81,16.3085714286,26.4428571429,30.0,22.8,56.5,2
626,sj,2002,20,2002-05-14,0.2269286,0.0,298.994285714,299.114285714,294.44142857099996,297.2,9.3,76.0871428571,0.0,15.7885714286,26.1428571429,30.0,21.7,15.4,2
627,sj,2002,21,2002-05-21,0.2002714,41.09,299.667142857,299.85,295.27428571400003,298.2,5.5,76.9014285714,41.09,16.6271428571,27.714285714299997,31.7,23.3,2.9,1
628,sj,2002,22,2002-05-28,0.1696,3.99,299.75285714299997,299.9,295.38,297.7,8.2,77.0928571429,3.99,16.7571428571,28.1714285714,32.8,23.3,4.8,10
629,sj,2002,23,2002-06-04,0.1511429,65.82,299.601428571,299.664285714,296.215714286,297.5,15.65,81.8514285714,65.82,17.6585714286,28.4428571429,33.3,23.3,12.9,3
630,sj,2002,24,2002-06-11,0.1113286,84.35,299.887142857,299.964285714,296.338571429,297.8,17.55,81.0428571429,84.35,17.7671428571,28.4571428571,33.3,24.4,4.5,3
631,sj,2002,25,2002-06-18,0.1528143,0.0,300.221428571,300.207142857,296.397142857,298.4,15.73,79.73,0.0,17.801428571400002,28.528571428600003,32.8,24.4,12.7,1
632,sj,2002,26,2002-06-25,0.1969143,5.94,299.85571428599997,299.95,295.99,298.0,24.1,79.50857142859999,5.94,17.3571428571,27.5857142857,31.7,22.8,25.0,1
633,sj,2002,27,2002-07-02,0.1649286,2.3,300.411428571,300.55,296.062857143,298.4,10.8,77.19857142859999,2.3,17.3985714286,28.342857142899998,31.7,25.0,3.6,2
634,sj,2002,28,2002-07-09,0.2121,22.49,300.08428571400003,300.12857142900003,296.065714286,298.2,11.65,78.7471428571,22.49,17.432857142899998,28.157142857100002,32.2,23.3,29.6,6
635,sj,2002,29,2002-07-16,0.1803286,58.06,300.54,300.585714286,296.42,298.6,10.3,78.3114285714,58.06,17.8085714286,28.285714285700003,32.8,23.9,57.2,3
636,sj,2002,30,2002-07-23,0.22454290000000002,1.07,300.547142857,300.678571429,295.912857143,298.8,7.09,75.8671428571,1.07,17.26,28.228571428600002,32.8,23.3,16.3,3
637,sj,2002,31,2002-07-30,0.1011714,44.7,300.43142857099997,300.528571429,296.987142857,298.7,47.12,81.6228571429,44.7,18.4471428571,28.485714285700002,32.8,24.4,28.0,5
638,sj,2002,32,2002-08-06,0.2696571,39.52,301.00285714299997,301.2,296.742857143,298.0,9.36,77.7885714286,39.52,18.2014285714,28.471428571399997,32.2,25.0,3.6,4
639,sj,2002,33,2002-08-13,0.1385286,33.21,300.892857143,300.98571428599996,296.897142857,299.2,23.78,78.94428571430001,33.21,18.3642857143,28.7428571429,33.3,23.9,13.6,7
640,sj,2002,34,2002-08-20,0.1704,22.89,300.77428571400003,300.835714286,296.8,298.8,39.62,79.0942857143,22.89,18.2457142857,28.0,32.8,23.3,48.1,6
641,sj,2002,35,2002-08-27,0.11852860000000001,18.67,301.137142857,301.257142857,296.541428571,299.3,15.0,76.1885714286,18.67,17.9728571429,28.6428571429,32.2,24.4,13.5,5
642,sj,2002,36,2002-09-03,0.16375710000000002,109.38,300.695714286,300.792857143,296.604285714,299.0,46.4,78.6071428571,109.38,18.0985714286,27.5,31.7,22.8,105.0,7
643,sj,2002,37,2002-09-10,0.23995709999999998,7.92,301.222857143,301.407142857,296.722857143,299.1,10.9,76.6785714286,7.92,18.1914285714,29.157142857100002,34.4,24.4,2.3,6
644,sj,2002,38,2002-09-17,0.14098570000000002,57.98,301.238571429,301.228571429,297.124285714,299.4,27.5,78.4885714286,57.98,18.6514285714,28.657142857100002,33.3,23.3,53.2,4
645,sj,2002,39,2002-09-24,0.08348571,26.31,300.987142857,301.107142857,296.732857143,298.5,13.4,77.8514285714,26.31,18.244285714300002,28.2,32.8,23.9,48.0,4
646,sj,2002,40,2002-10-01,0.06807143,73.11,301.06142857099996,301.157142857,297.12857142900003,299.5,20.0,79.2814285714,73.11,18.6742857143,27.771428571399998,33.3,22.8,72.7,7
647,sj,2002,41,2002-10-08,0.2187286,17.48,300.728571429,300.707142857,296.694285714,298.5,25.5,78.80857142859999,17.48,18.1914285714,27.9428571429,31.7,23.9,26.0,9
648,sj,2002,42,2002-10-15,0.18941429999999998,91.69,300.47,300.6,296.478571429,298.6,23.5,78.94857142859999,91.69,17.95,27.5428571429,32.2,23.3,6.1,5
649,sj,2002,43,2002-10-22,0.2082429,9.5,300.548571429,300.528571429,296.635714286,298.8,27.0,79.2171428571,9.5,18.1042857143,27.985714285700002,33.3,23.9,53.3,5
650,sj,2002,44,2002-10-29,0.17954289999999998,33.29,300.518571429,300.55,296.24,298.4,34.7,77.62,33.29,17.6885714286,27.5428571429,31.7,23.3,31.3,10
651,sj,2002,45,2002-11-05,0.3185,14.05,300.44,300.65,295.852857143,298.9,9.5,76.1671428571,14.05,17.2657142857,27.3857142857,31.1,23.3,8.4,6
652,sj,2002,46,2002-11-12,0.2477286,0.0,300.54571428599996,300.757142857,295.447142857,298.7,7.6,73.7814285714,0.0,16.8185714286,27.3142857143,31.1,22.8,3.8,13
653,sj,2002,47,2002-11-19,0.19138570000000002,100.94,299.982857143,299.885714286,295.94285714299997,298.2,32.3,78.6057142857,100.94,17.338571428599998,27.214285714299997,32.2,23.3,30.8,6
654,sj,2002,48,2002-11-26,0.29072859999999995,11.61,300.048571429,300.12857142900003,296.092857143,297.8,22.77,78.9628571429,11.61,17.51,26.985714285700002,32.2,21.7,28.0,5
655,sj,2002,49,2002-12-03,0.2488429,0.0,300.17,300.314285714,295.205714286,298.0,5.9,74.3728571429,0.0,16.5785714286,26.4285714286,31.1,21.7,2.9,5
656,sj,2002,50,2002-12-10,0.1713,7.32,299.892857143,299.928571429,294.978571429,298.3,7.45,74.5171428571,7.32,16.3271428571,26.0714285714,30.0,21.7,40.6,9
657,sj,2002,51,2002-12-17,0.2088,0.0,299.37857142900003,299.6,294.577142857,297.7,8.3,74.9428571429,0.0,15.918571428599998,25.9285714286,30.6,21.7,18.6,3
658,sj,2002,52,2002-12-24,0.1369286,6.58,298.638571429,298.80714285700003,294.805714286,296.7,19.7,79.4828571429,6.58,16.16,25.7,29.4,22.2,31.7,6
659,sj,2003,1,2003-01-01,0.1757143,0.0,298.041428571,298.085714286,294.38142857099996,295.8,20.5,80.30857142859999,0.0,15.8457142857,25.0571428571,28.9,21.1,25.7,11
660,sj,2003,2,2003-01-08,0.1824833,0.0,298.61571428599996,298.721428571,294.604285714,296.8,36.6,78.6714285714,0.0,15.94,25.4571428571,30.0,21.1,35.3,7
661,sj,2003,3,2003-01-15,0.2266286,0.0,298.861428571,299.12142857099997,294.217142857,296.0,2.5,75.7028571429,0.0,15.5871428571,25.728571428600002,31.1,20.6,0.0,7
662,sj,2003,4,2003-01-22,0.1565714,0.0,299.042857143,299.35,294.268571429,297.4,3.6,75.0157142857,0.0,15.6,25.6857142857,30.6,21.1,2.9,15
663,sj,2003,5,2003-01-29,0.10102860000000001,0.0,298.18142857099997,298.357142857,294.337142857,296.4,32.3,79.5171428571,0.0,15.7,25.3285714286,30.6,20.6,59.7,9
664,sj,2003,6,2003-02-05,0.1746714,25.2,298.211428571,298.321428571,294.257142857,296.4,18.4,78.8414285714,25.2,15.63,25.2,29.4,21.1,19.4,6
665,sj,2003,7,2003-02-12,0.2225,68.17,298.37,298.435714286,294.577142857,296.3,33.6,79.72428571430001,68.17,15.9142857143,25.4,29.4,21.7,37.1,6
666,sj,2003,8,2003-02-19,0.1584857,0.0,298.78,299.0,294.025714286,297.3,9.7,75.0771428571,0.0,15.37,25.5857142857,30.6,20.6,7.4,6
667,sj,2003,9,2003-02-26,0.15611670000000002,0.0,298.67,298.835714286,293.854285714,296.9,7.2,74.7342857143,0.0,15.194285714300001,25.6285714286,30.0,21.1,8.2,7
668,sj,2003,10,2003-03-05,0.29982859999999995,0.0,298.73571428599996,298.992857143,293.47571428599997,296.9,0.5,72.69,0.0,14.8728571429,25.285714285700003,29.4,20.6,5.1,10
669,sj,2003,11,2003-03-12,0.1365286,0.0,299.004285714,299.271428571,294.108571429,297.1,2.7,74.6085714286,0.0,15.49,26.5428571429,31.1,21.7,2.6,8
670,sj,2003,12,2003-03-19,0.1822714,0.0,298.88142857099996,299.05714285700003,293.484285714,297.4,1.8,72.13571428569999,0.0,14.8842857143,26.4571428571,31.1,21.7,1.3,7
671,sj,2003,13,2003-03-26,0.1867714,0.0,298.75285714299997,299.035714286,293.801428571,296.3,7.3,74.3257142857,0.0,15.2214285714,26.9285714286,32.2,22.8,2.0,12
672,sj,2003,14,2003-04-02,0.12142860000000001,0.0,298.9,299.042857143,294.331428571,296.8,7.5,76.1342857143,0.0,15.73,26.7,33.3,22.2,30.0,3
673,sj,2003,15,2003-04-09,0.1395429,38.52,298.33,298.407142857,294.542857143,296.1,43.64,79.63571428569999,38.52,15.9014285714,26.4,32.2,22.8,28.2,2
674,sj,2003,16,2003-04-16,0.09557143,5.96,298.702857143,298.771428571,295.007142857,296.8,23.5,80.24142857140001,5.96,16.3814285714,26.4285714286,31.7,22.8,46.5,7
675,sj,2003,17,2003-04-23,0.15947139999999999,389.6,298.445714286,298.421428571,295.482857143,296.3,111.7,83.7514285714,389.6,16.8857142857,25.3571428571,30.6,20.6,88.2,5
676,sj,2003,18,2003-04-30,0.2120714,26.56,299.185714286,299.4,295.447142857,296.8,15.2,80.0714285714,26.56,16.8328571429,26.9285714286,32.2,23.3,75.2,5
677,sj,2003,19,2003-05-07,0.2382143,16.65,300.038571429,300.207142857,295.18,298.3,1.5,74.80857142859999,16.65,16.5171428571,27.6428571429,32.8,23.3,2.5,7
678,sj,2003,20,2003-05-14,0.1725429,10.86,299.577142857,299.728571429,294.601428571,297.7,7.7,74.23,10.86,15.93,26.9,31.1,22.8,7.0,7
679,sj,2003,21,2003-05-21,0.12435710000000001,60.93,299.63428571400004,299.707142857,295.184285714,298.0,13.76,76.7042857143,60.93,16.5728571429,27.0571428571,31.1,22.8,10.1,7
680,sj,2003,22,2003-05-28,0.17805710000000002,111.7,299.508571429,299.685714286,296.017142857,297.0,28.3,81.2914285714,111.7,17.4242857143,27.7571428571,32.2,22.8,22.9,7
681,sj,2003,23,2003-06-04,0.175,9.1,300.091428571,300.335714286,295.555714286,298.2,1.6,76.33428571430001,9.1,16.9014285714,27.971428571399997,32.2,22.8,3.3,10
682,sj,2003,24,2003-06-11,0.09871429,18.25,299.75285714299997,299.842857143,295.397142857,297.8,20.1,77.1414285714,18.25,16.7585714286,27.4,31.1,22.8,33.8,13
683,sj,2003,25,2003-06-18,0.13698570000000002,39.21,299.885714286,300.01428571400004,295.63142857099996,297.9,21.81,77.7314285714,39.21,17.0228571429,27.471428571399997,30.6,23.9,36.6,10
684,sj,2003,26,2003-06-25,0.1597286,17.92,299.911428571,300.142857143,296.352857143,298.5,18.4,80.98,17.92,17.7542857143,28.028571428600003,32.2,24.4,0.6,14
685,sj,2003,27,2003-07-02,0.2085571,0.0,300.35571428599997,300.5,296.362857143,298.4,5.8,78.9285714286,0.0,17.744285714300002,28.6428571429,32.8,24.4,13.0,11
686,sj,2003,28,2003-07-09,0.175,10.83,299.92714285700004,299.957142857,296.1,298.1,44.04,79.6585714286,10.83,17.4871428571,28.0428571429,31.7,23.9,17.9,20
687,sj,2003,29,2003-07-16,0.1869,62.57,300.154285714,300.342857143,296.315714286,298.4,21.9,79.7442857143,62.57,17.724285714300002,27.471428571399997,31.7,21.7,43.0,25
688,sj,2003,30,2003-07-23,0.1561714,0.0,300.50142857099996,300.48571428599996,296.292857143,298.2,13.4,77.8,0.0,17.6585714286,28.1428571429,32.8,23.3,8.0,17
689,sj,2003,31,2003-07-30,0.192,41.92,300.13,300.3,296.89428571400003,298.9,46.9,82.6014285714,41.92,18.338571428599998,27.8714285714,31.7,24.4,48.9,18
690,sj,2003,32,2003-08-06,0.21067139999999998,28.0,300.38,300.571428571,296.79,298.8,22.5,80.84,28.0,18.2157142857,28.0714285714,31.7,25.0,8.2,25
691,sj,2003,33,2003-08-13,0.20398570000000002,11.37,300.512857143,300.578571429,296.69,298.8,29.1,79.7885714286,11.37,18.1457142857,27.9285714286,32.2,24.4,17.0,21
692,sj,2003,34,2003-08-20,0.1578143,42.46,300.77428571400003,300.792857143,296.611428571,298.9,31.0,78.2542857143,42.46,18.0614285714,28.1428571429,32.2,23.9,25.7,31
693,sj,2003,35,2003-08-27,0.1603571,98.68,300.668571429,300.728571429,297.048571429,298.7,50.86,80.7971428571,98.68,18.571428571400002,27.9142857143,31.7,23.3,69.6,32
694,sj,2003,36,2003-09-03,0.2409286,86.4,300.63142857099996,300.75,297.418571429,298.7,63.0,82.7842857143,86.4,18.9685714286,27.6857142857,31.7,24.4,29.8,26
695,sj,2003,37,2003-09-10,0.2419286,16.81,300.967142857,301.228571429,297.108571429,299.0,12.5,79.7042857143,16.81,18.6357142857,28.728571428600002,34.4,25.0,20.9,35
696,sj,2003,38,2003-09-17,0.2247429,38.7,301.142857143,301.4,296.775714286,298.8,13.9,77.3671428571,38.7,18.2985714286,28.8714285714,34.4,25.0,2.3,28
697,sj,2003,39,2003-09-24,0.2119143,99.61,300.791428571,300.914285714,297.12,298.7,26.59,80.53,99.61,18.678571428599998,28.0428571429,33.9,22.2,76.5,37
698,sj,2003,40,2003-10-01,0.2088143,78.94,301.194285714,301.407142857,297.267142857,299.5,11.0,79.3557142857,78.94,18.8242857143,28.6,32.2,25.0,9.9,41
699,sj,2003,41,2003-10-08,0.1103714,0.61,300.932857143,301.1,296.38428571400004,299.2,6.3,76.4357142857,0.61,17.8842857143,28.1,31.7,24.4,0.8,34
700,sj,2003,42,2003-10-15,0.2677286,118.5,300.678571429,300.828571429,296.94,298.3,97.7,80.25,118.5,18.4857142857,27.1285714286,32.2,22.8,61.0,30
701,sj,2003,43,2003-10-22,0.1281714,20.44,301.09,301.157142857,296.79,299.0,10.7,77.5314285714,20.44,18.301428571400002,28.028571428600003,32.8,23.9,10.9,39
702,sj,2003,44,2003-10-29,0.08811429,96.7,300.952857143,301.114285714,296.651428571,298.6,17.08,77.5614285714,96.7,18.157142857100002,27.8,33.3,23.9,11.0,39
703,sj,2003,45,2003-11-05,0.1248,79.96,300.162857143,300.23571428599996,296.0,297.5,35.9,78.08,79.96,17.47,27.3714285714,32.8,22.2,62.4,39
704,sj,2003,46,2003-11-12,0.07488571,97.28,300.054285714,300.05,296.66571428599997,298.3,92.1,81.8257142857,97.28,18.16,27.157142857100002,31.7,22.8,74.7,34
705,sj,2003,47,2003-11-19,0.13501429999999998,390.6,299.07285714299996,299.15,296.831428571,297.7,181.74,87.5757142857,390.6,18.37,26.3,31.7,23.9,133.2,30
706,sj,2003,48,2003-11-26,0.20845709999999998,16.2,298.814285714,298.907142857,295.76,297.2,38.7,83.41,16.2,17.2271428571,25.971428571399997,30.6,22.8,54.2,37
707,sj,2003,49,2003-12-03,0.1174857,0.0,299.107142857,299.242857143,294.80857142900004,297.4,10.26,77.30857142859999,0.0,16.2042857143,26.1857142857,29.4,21.7,2.1,29
708,sj,2003,50,2003-12-10,0.10777139999999999,182.81,299.174285714,299.185714286,295.031428571,297.5,50.6,78.2328571429,182.81,16.4685714286,25.6428571429,29.4,22.2,82.8,26
709,sj,2003,51,2003-12-17,0.1977429,0.0,298.555714286,298.607142857,294.992857143,296.9,12.28,80.7971428571,0.0,16.39,25.842857142899998,29.4,22.2,11.0,15
710,sj,2003,52,2003-12-24,0.1479444,1.96,299.044285714,299.178571429,295.025714286,297.2,9.14,78.6885714286,1.96,16.3757142857,26.014285714299998,30.0,21.1,12.0,22
711,sj,2004,1,2004-01-01,0.17654289999999997,1.96,299.044285714,299.178571429,295.025714286,297.2,9.14,78.6885714286,1.96,16.3757142857,26.014285714299998,30.0,21.1,12.0,15
712,sj,2004,2,2004-01-08,0.2224429,0.0,297.648571429,297.571428571,292.374285714,296.1,20.7,72.5771428571,0.0,13.8814285714,24.3857142857,27.8,20.6,15.6,20
713,sj,2004,3,2004-01-15,0.2899,36.07,297.8,297.971428571,293.895714286,296.5,20.2,78.9428571429,36.07,15.2571428571,24.342857142899998,28.3,20.0,23.7,14
714,sj,2004,4,2004-01-22,0.01025,0.0,297.728571429,298.107142857,293.66571428599997,295.7,1.1,78.2642857143,0.0,15.0614285714,24.528571428600003,27.8,20.6,10.2,10
715,sj,2004,5,2004-01-29,0.2804143,0.0,297.56,297.6,292.87857142900003,295.8,2.0,75.4228571429,0.0,14.39,24.6285714286,28.9,20.0,1.8,21
716,sj,2004,6,2004-02-05,0.2169857,0.0,297.971428571,298.25,293.537142857,295.6,3.8,76.5228571429,0.0,14.941428571400001,24.985714285700002,31.1,19.4,4.6,14
717,sj,2004,7,2004-02-12,0.1925571,0.0,298.325714286,298.507142857,293.518571429,297.3,3.04,74.65,0.0,14.874285714300001,24.8857142857,28.9,20.0,15.0,14
718,sj,2004,8,2004-02-19,0.1494,0.0,298.288571429,298.571428571,293.27,297.2,1.7,73.7914285714,0.0,14.6528571429,25.2,29.4,20.6,11.4,9
719,sj,2004,9,2004-02-26,0.1584429,0.0,297.534285714,297.957142857,293.61857142900004,295.8,19.92,79.0271428571,0.0,15.0042857143,24.1857142857,28.3,19.4,19.3,11
720,sj,2004,10,2004-03-04,0.2357714,0.0,297.82428571400004,298.05714285700003,293.645714286,296.0,16.2,77.7614285714,0.0,15.065714285699999,25.157142857100002,31.1,20.6,15.8,5
721,sj,2004,11,2004-03-11,0.1538,0.0,297.504285714,297.62857142900003,292.185714286,296.0,6.27,72.30571428569999,0.0,13.671428571400002,25.4285714286,30.6,21.1,2.5,6
722,sj,2004,12,2004-03-18,0.0116,0.0,298.254285714,298.428571429,294.25142857099996,296.0,13.81,78.5471428571,0.0,15.591428571400002,25.9142857143,31.1,20.6,12.2,7
723,sj,2004,13,2004-03-25,0.13226670000000001,0.0,298.32,298.6,293.961428571,297.3,11.1,76.8714285714,0.0,15.338571428599998,25.5571428571,30.0,21.1,3.0,11
724,sj,2004,14,2004-04-01,0.15838570000000002,28.35,296.89428571400003,296.921428571,293.281428571,294.3,81.1,80.3657142857,28.35,14.7214285714,24.7,28.9,20.6,60.7,4
725,sj,2004,15,2004-04-08,0.2740857,0.0,297.758571429,298.085714286,293.32285714299996,295.6,11.0,76.44571428569999,0.0,14.7557142857,25.4,31.1,20.6,5.6,3
726,sj,2004,16,2004-04-15,0.18208570000000002,5.75,298.694285714,298.907142857,294.332857143,296.6,2.6,77.06,5.75,15.748571428599998,25.9571428571,29.4,22.8,31.5,2
727,sj,2004,17,2004-04-22,0.27202859999999995,23.59,298.66,298.87142857099997,293.182857143,297.2,13.8,71.9542857143,23.59,14.6628571429,25.842857142899998,29.4,21.7,5.6,6
728,sj,2004,18,2004-04-29,0.15538329999999997,75.28,299.064285714,299.328571429,295.048571429,297.5,11.86,78.6028571429,75.28,16.42,26.157142857100002,30.0,22.8,23.4,10
729,sj,2004,19,2004-05-06,0.11813330000000001,9.57,299.09,299.207142857,294.38,297.3,20.56,75.38571428569999,9.57,15.75,26.271428571399998,30.6,22.2,30.2,7
730,sj,2004,20,2004-05-13,0.21006,15.78,298.765714286,298.914285714,295.37,297.2,36.9,81.7114285714,15.78,16.73,26.728571428600002,31.1,22.8,18.1,5
731,sj,2004,21,2004-05-20,0.1297857,96.99,298.12142857099997,298.114285714,295.154285714,296.5,79.0,83.8328571429,96.99,16.5214285714,26.0428571429,29.4,22.8,53.6,3
732,sj,2004,22,2004-05-27,0.1588,175.41,298.36571428599996,298.457142857,295.347142857,297.2,90.2,83.55,175.41,16.74,24.8142857143,28.9,21.7,145.8,12
733,sj,2004,23,2004-06-03,0.11324289999999998,13.51,300.054285714,300.207142857,296.445714286,298.2,5.36,80.91428571430001,13.51,17.8814285714,27.9571428571,33.3,22.8,4.6,13
734,sj,2004,24,2004-06-10,0.17824289999999998,6.12,299.817142857,299.757142857,296.101428571,298.0,30.07,80.1771428571,6.12,17.4757142857,28.0428571429,31.7,23.9,17.6,10
735,sj,2004,25,2004-06-17,0.1337429,13.07,300.037142857,300.135714286,296.588571429,297.8,20.0,81.5614285714,13.07,17.9842857143,28.3285714286,33.3,22.8,81.5,13
736,sj,2004,26,2004-06-24,0.17021429999999999,41.41,300.537142857,300.642857143,296.41571428599997,297.9,17.0,78.2971428571,41.41,17.7942857143,28.228571428600002,32.2,23.9,8.9,13
737,sj,2004,27,2004-07-01,0.14474289999999998,28.37,300.64428571400003,300.678571429,296.55714285700003,298.4,32.2,78.4814285714,28.37,17.9514285714,28.342857142899998,32.2,23.3,67.6,8
738,sj,2004,28,2004-07-08,0.17511429999999997,39.05,300.258571429,300.257142857,296.33,298.6,43.83,79.1814285714,39.05,17.7285714286,27.8285714286,31.1,23.3,76.5,21
739,sj,2004,29,2004-07-15,0.14984289999999997,59.15,300.575714286,300.671428571,296.797142857,299.0,15.8,79.9957142857,59.15,18.252857142899998,28.2428571429,31.7,25.0,16.0,18
740,sj,2004,30,2004-07-22,0.14874289999999998,23.74,300.401428571,300.4,296.095714286,298.4,31.21,77.4985714286,23.74,17.51,28.014285714299998,31.7,23.9,26.2,8
